name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,snapshot_date,microarchitecture
Intel Core i5-11400,151.91,6,2.6,4.4,65,Intel UHD Graphics 730,True,2024-01-20,
Intel Core i9-11900KF,269.0,8,3.5,5.3,125,,True,2024-01-20,
Intel Core i7-7700,185.0,4,3.6,4.2,65,Intel HD Graphics 630,True,2024-01-20,
AMD Athlon II X4 640,57.01,4,3.0,,95,,False,2024-01-20,
Intel Celeron E1400,14.0,2,2.0,,65,,False,2024-01-20,
AMD Ryzen 5 2600X,210.0,6,3.6,4.2,95,,True,2024-01-20,
Intel Core i5-9600K,215.0,6,3.7,4.6,95,Intel UHD Graphics 630,False,2024-01-20,
Intel Core i5-10400,140.0,6,2.9,4.3,65,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i9-10900K,499.0,10,3.7,5.3,125,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i7-13700,369.99,16,2.1,5.2,65,Intel UHD Graphics 770,True,2024-01-20,
Intel Core i7-11700F,214.99,8,2.5,4.9,65,,True,2024-01-20,
Intel Core i5-8400,152.0,6,2.8,4.0,65,Intel UHD Graphics 630,False,2024-01-20,
AMD Ryzen 9 3950X,525.0,16,3.5,4.7,105,,True,2024-01-20,
Intel Core i7-8700,276.0,6,3.2,4.6,65,Intel UHD Graphics 630,True,2024-01-20,
AMD Threadripper 3970X,1903.32,32,3.7,4.5,280,,True,2024-01-20,
Intel Core i7-10700F,225.99,8,2.9,4.8,65,,True,2024-01-20,
Intel Core i3-13100,147.99,4,3.4,4.5,60,Intel UHD Graphics 730,True,2024-01-20,
AMD Ryzen 5 3400G,139.99,4,3.7,4.2,65,Radeon Vega 11,True,2024-01-20,
Intel Core i3-10100,100.0,4,3.6,4.3,65,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i7-3770,120.0,4,3.4,,77,Intel HD Graphics 4000,True,2024-01-20,
Intel Core i7-10700,229.99,8,2.9,4.8,65,Intel UHD Graphics 630,True,2024-01-20,
Intel Celeron G6900,84.44,2,3.4,,46,Intel UHD Graphics 710,False,2024-01-20,
Intel Core i7-11700KF,264.0,8,3.6,5.0,125,,True,2024-01-20,
Intel Core i9-13900F,479.99,24,2.0,5.6,65,,True,2024-01-20,
Intel Core i5-4460,82.46,4,3.2,3.4,84,Intel HD Graphics 4600,False,2024-01-20,
AMD Ryzen 9 3950X,2147.03,16,3.5,4.7,105,,True,2024-01-20,
AMD Ryzen 9 3900XT,470.0,12,3.8,4.7,105,,True,2024-01-20,
Intel Core i9-10900KF,342.69,10,3.7,5.3,125,,True,2024-01-20,
Intel Core i5-7600K,225.0,4,3.8,4.2,91,Intel HD Graphics 630,False,2024-01-20,
Intel Core i3-8100,110.0,4,3.6,,65,Intel UHD Graphics 630,False,2024-01-20,
AMD Threadripper 1900X,99.99,8,3.8,4.0,180,,True,2024-01-20,
Intel Core i5-8500,184.0,6,3.0,4.1,65,Intel UHD Graphics 630,False,2024-01-20,
Intel Core i5-9400,177.0,6,2.9,4.1,65,Intel UHD Graphics 630,False,2024-01-20,
AMD Ryzen 7 1700X,251.0,8,3.4,3.8,95,,True,2024-01-20,
Intel Core i5-12500,240.99,6,3.0,4.6,65,Intel UHD Graphics 770,True,2024-01-20,
Intel Core i5-3470,69.0,4,3.2,,77,Intel HD Graphics 2500,False,2024-01-20,
AMD Ryzen 5 1600X,140.0,6,3.6,4.0,95,,True,2024-01-20,
Intel Core i7-3770K,145.0,4,3.5,,77,Intel HD Graphics 4000,True,2024-01-20,
Intel Core i7-9700F,299.0,8,3.0,4.7,65,,False,2024-01-20,
AMD Ryzen 5 1600 (12nm),121.24,6,3.2,3.6,65,,True,2024-01-20,
AMD Athlon 3000G (14nm),59.99,2,3.5,,35,Radeon Vega 3,True,2024-01-20,
Intel Core i7-9700,279.27,8,3.0,4.7,65,Intel HD Graphics 630,False,2024-01-20,
Intel Core i5-8600K,250.0,6,3.6,4.3,95,Intel UHD Graphics 630,False,2024-01-20,
Intel Core i5-7400,110.0,4,3.0,3.5,65,Intel HD Graphics 630,False,2024-01-20,
Intel Core i5-4690K,85.0,4,3.5,3.9,88,Intel HD Graphics 4600,False,2024-01-20,
AMD Ryzen 3 2200G,150.0,4,3.5,3.7,65,Radeon Vega 8,False,2024-01-20,
Intel Core i7-4790,148.19,4,3.6,4.0,84,Intel HD Graphics 4600,True,2024-01-20,
Intel Core i7-11700,221.99,8,2.5,4.9,65,Intel UHD Graphics 750,True,2024-01-20,
Intel Core i5-10600KF,145.19,6,4.1,4.8,125,,True,2024-01-20,
Intel Core i9-13900,511.8,24,2.0,5.6,65,Intel UHD Graphics 770,True,2024-01-20,
Intel Core i3-9100F,115.0,4,3.6,4.2,65,,False,2024-01-20,
Intel Core i7-4770K,160.0,4,3.5,3.9,84,Intel HD Graphics 4600,True,2024-01-20,
Intel Core i5-7500,125.5,4,3.4,3.8,65,Intel HD Graphics 630,False,2024-01-20,
AMD Ryzen 7 1700,199.0,8,3.0,3.7,65,,True,2024-01-20,
Intel Core i7-12700F,283.96,12,2.1,4.9,65,,True,2024-01-20,
Intel Core i5-11600KF,189.99,6,3.9,4.9,125,,True,2024-01-20,
Intel Core i9-12900KF,371.99,16,3.2,5.2,125,,True,2024-01-20,
Intel Core i9-11900K,281.33,8,3.5,5.3,125,Intel UHD Graphics 750,True,2024-01-20,
AMD Ryzen 5 5600G,123.0,6,3.9,4.4,65,Radeon Vega 7,True,2024-01-20,
Intel Core i3-12100F,98.98,4,3.3,4.3,58,,True,2024-01-20,
Intel Core i5-12600KF,181.99,10,3.7,4.9,125,,True,2024-01-20,
AMD Ryzen 9 7900X,409.98,12,4.7,5.6,170,Radeon,True,2024-01-20,
AMD Ryzen 9 5900X,298.0,12,3.7,4.8,105,,True,2024-01-20,
Intel Core i5-13400F,198.99,10,2.5,4.6,65,,True,2024-01-20,
AMD Ryzen 7 5800X3D,316.43,8,3.4,4.5,105,,True,2024-01-20,
Intel Core i5-13600KF,285.98,14,3.5,5.1,125,,True,2024-01-20,
Intel Core i7-12700KF,273.99,12,3.6,5.0,125,,True,2024-01-20,
Intel Core i9-12900K,375.5,16,3.2,5.2,125,Intel UHD Graphics 770,True,2024-01-20,
AMD Ryzen 7 3700X,210.0,8,3.6,4.4,65,,True,2024-01-20,
Intel Core i7-14700KF,364.99,20,3.4,5.6,125,,True,2024-01-20,
AMD Threadripper 3990X,4355.0,64,2.9,4.3,280,,True,2024-01-20,
AMD Ryzen 9 7950X,531.91,16,4.5,5.7,170,Radeon,True,2024-01-20,
Intel Core i9-13900K,526.99,24,3.0,5.8,125,Intel UHD Graphics 770,True,2024-01-20,
AMD Ryzen 7 5700G,172.99,8,3.8,4.6,65,Radeon Vega 8,True,2024-01-20,
Intel Core i7-14700K,389.99,20,3.4,5.6,125,Intel UHD Graphics 770,True,2024-01-20,
Intel Core i7-12700K,272.99,12,3.6,5.0,125,Intel UHD Graphics 770,True,2024-01-20,
AMD Ryzen 5 5600X,159.99,6,3.7,4.6,65,,True,2024-01-20,
AMD Ryzen 5 7600X,199.0,6,4.7,5.3,105,Radeon,True,2024-01-20,
AMD Ryzen 5 7600,209.07,6,3.8,5.1,65,Radeon,True,2024-01-20,
Intel Core i7-13700K,371.43,16,3.4,5.4,125,Intel UHD Graphics 770,True,2024-01-20,
Intel Core i9-14900K,549.99,24,3.2,6.0,125,Intel UHD Graphics 770,True,2024-01-20,
AMD Ryzen 7 5800X,229.06,8,3.8,4.7,105,,True,2024-01-20,
AMD Ryzen 9 7950X3D,647.99,16,4.2,5.7,120,Radeon,True,2024-01-20,
AMD Ryzen 5 5600,134.99,6,3.5,4.4,65,,True,2024-01-20,
AMD Ryzen 5 3600,107.3,6,3.6,4.2,65,,True,2024-01-20,
AMD Ryzen 5 5500,99.0,6,3.6,4.2,65,,True,2024-01-20,
Intel Core i5-13600K,293.99,14,3.5,5.1,125,Intel UHD Graphics 770,True,2024-01-20,
AMD Ryzen 7 5700X,204.0,8,3.4,4.6,65,,True,2024-01-20,
Intel Core i5-12600K,194.99,10,3.7,4.9,125,Intel UHD Graphics 770,True,2024-01-20,
AMD Ryzen 7 7700X,349.0,8,4.5,5.4,105,Radeon,True,2024-01-20,
Intel Core i5-12400F,149.99,6,2.5,4.4,65,,True,2024-01-20,
Intel Core i7-13700KF,351.18,16,3.4,5.4,125,,True,2024-01-20,
AMD Ryzen 5 4500,79.0,6,3.6,4.1,65,,True,2024-01-20,
Intel Core i9-14900KF,529.99,24,3.2,6.0,125,,True,2024-01-20,
AMD Ryzen 5 3600X,210.0,6,3.8,4.4,95,,True,2024-01-20,
Intel Core i9-13900KF,536.92,24,3.0,5.8,125,,True,2024-01-20,
Intel Core i9-13900KS,643.99,24,3.0,6.0,150,Intel UHD Graphics 770,True,2024-01-20,
AMD Ryzen 9 3900X,445.0,12,3.8,4.6,105,,True,2024-01-20,
Intel Core i7-10700K,265.0,8,3.8,5.1,125,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i7-13700F,361.99,16,2.1,5.2,65,,True,2024-01-20,
AMD Ryzen 7 2700X,210.0,8,3.7,4.3,105,,True,2024-01-20,
Intel Core i9-9900K,485.0,8,3.6,5.0,95,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i5-13400,210.5,10,2.5,4.6,65,Intel UHD Graphics 730,True,2024-01-20,
Intel Core i5-9400F,135.0,6,2.9,4.1,65,,False,2024-01-20,
Intel Core i7-7700K,280.0,4,4.2,4.5,91,Intel HD Graphics 630,True,2024-01-20,
AMD Ryzen 7 3800X,276.58,8,3.9,4.5,105,,True,2024-01-20,
Intel Core i7-6700K,210.0,4,4.0,4.2,91,Intel HD Graphics 530,True,2024-01-20,
AMD Ryzen 5 2400G,65.51,4,3.6,3.9,65,Radeon Vega 11,True,2024-01-20,
AMD Ryzen 9 7900,394.0,12,3.6,5.4,65,Radeon,True,2024-01-20,
Intel Core i5-11400F,135.57,6,2.6,4.4,65,,True,2024-01-20,
Intel Core i3-12100,116.49,4,3.3,4.3,60,Intel UHD Graphics 730,True,2024-01-20,
AMD Ryzen 3 3200G,94.99,4,3.6,4.0,65,Radeon Vega 8,False,2024-01-20,
AMD Ryzen 7 7700,329.0,8,3.6,5.3,65,Radeon,True,2024-01-20,
Intel Core i5-14600K,299.99,14,3.5,5.3,125,Intel UHD Graphics 770,True,2024-01-20,
Intel Core i5-10400F,119.99,6,2.9,4.3,65,,True,2024-01-20,
Intel Core i5-14600KF,284.98,14,3.5,5.3,125,,True,2024-01-20,
AMD Ryzen 9 5950X,398.99,16,3.4,4.9,105,,True,2024-01-20,
AMD Ryzen 3 4100,74.0,4,3.8,4.0,65,,True,2024-01-20,
AMD Ryzen 9 7900X3D,474.84,12,4.4,5.6,120,Radeon,True,2024-01-20,
Intel Core i5-13500,244.85,14,2.5,4.8,65,Intel UHD Graphics 770,True,2024-01-20,
AMD Ryzen 5 4600G,109.0,6,3.7,4.2,65,Radeon Vega 7,True,2024-01-20,
AMD Ryzen 5 2600,165.0,6,3.4,3.9,65,,True,2024-01-20,
Intel Core i5-12400,161.99,6,2.5,4.4,65,Intel UHD Graphics 730,True,2024-01-20,
Intel Core i3-13100F,121.06,4,3.4,4.5,58,,True,2024-01-20,
Intel Core i3-10100F,78.28,4,3.6,4.3,65,,True,2024-01-20,
Intel Core i7-9700K,349.0,8,3.6,4.9,95,Intel UHD Graphics 630,False,2024-01-20,
Intel Core i7-8700K,239.0,6,3.7,4.7,95,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i7-11700K,260.97,8,3.6,5.0,125,Intel UHD Graphics 750,True,2024-01-20,
AMD Ryzen 5 2400G,135.0,4,3.6,3.9,65,Radeon Vega 11,True,2024-01-20,
Intel Core i5-10600K,144.99,6,4.1,4.8,125,Intel UHD Graphics 630,True,2024-01-20,
Intel Pentium G640,30.0,2,2.8,,65,Intel HD Graphics,False,2024-01-20,
Intel Celeron E3400,18.98,2,2.6,,65,,False,2024-01-20,
Intel Core i5-9600,150.0,6,3.1,4.6,65,Intel UHD Graphics 630,False,2024-01-20,
Intel Core i7-7800X,499.99,6,3.5,4.0,140,,True,2024-01-20,
Intel Core i9-9980XE,1504.51,18,3.0,4.4,165,,True,2024-01-20,
Intel Core i7-6700,266.62,4,3.4,4.0,65,Intel HD Graphics 530,True,2024-01-20,
Intel Core i7-7820X,375.0,8,3.6,4.5,140,,True,2024-01-20,
AMD FX-8300,120.0,8,3.3,,95,,False,2024-01-20,
AMD FX-6350,100.0,6,3.9,,125,,False,2024-01-20,
Intel Core i7-4930K,140.0,6,3.4,3.9,130,,True,2024-01-20,
Intel Core i9-10920X,799.0,12,3.5,4.8,165,,True,2024-01-20,
Intel Core i5-7400T,82.62,4,2.4,3.0,35,Intel HD Graphics 630,False,2024-01-20,
Intel Xeon E5-2630 V3,175.44,8,2.4,3.2,85,,True,2024-01-20,
AMD A10-9700E,247.98,4,3.0,3.5,35,Radeon R7 (on-die),False,2024-01-20,
Intel Core i5-4670,129.88,4,3.4,,84,Intel HD Graphics 4600,False,2024-01-20,
Intel Core i3-530,45.0,2,2.93,,73,Intel HD Graphics,True,2024-01-20,
Intel Core i7-920,90.0,4,2.66,,130,,True,2024-01-20,
Intel Celeron G5920,38.9,2,3.5,,58,Intel UHD Graphics 610,False,2024-01-20,
AMD Athlon X2 340,120.0,2,3.2,,65,,False,2024-01-20,
Intel Core i9-9900K (Standard Folding Box),485.0,8,3.6,5.0,95,Intel UHD Graphics 630,True,2024-01-20,
Intel Xeon E5-2620,32.02,6,2.0,,95,,True,2024-01-20,
Intel Core i7-6850K,130.0,6,3.6,3.8,140,,True,2024-01-20,
AMD Threadripper 2920X,530.0,12,3.5,4.3,180,,True,2024-01-20,
AMD Athlon 200GE,132.25,2,3.2,,35,Radeon Vega 3,True,2024-01-20,
Intel Core i9-11900F,270.0,8,2.5,5.2,65,,True,2024-01-20,
Intel Core i9-14900F,549.99,24,2.0,5.8,65,,True,2024-01-20,
Intel Core i9-7900X,416.0,10,3.3,4.5,140,,True,2024-01-20,
AMD Threadripper 2950X,965.54,16,3.5,4.4,180,,True,2024-01-20,
Intel Celeron E3500,14.99,2,2.7,,65,,False,2024-01-20,
AMD FX-9590,302.58,8,4.7,5.0,220,,False,2024-01-20,
AMD Ryzen 3 1200 (12nm),105.0,4,3.1,3.4,65,,False,2024-01-20,
Intel Xeon E5-2640 V3,39.47,8,2.6,3.4,90,,True,2024-01-20,
Intel Pentium Gold G5400,73.0,2,3.7,,58,Intel UHD Graphics 610,True,2024-01-20,
Intel Core i5-8600,289.0,6,3.1,4.3,65,Intel UHD Graphics 630,False,2024-01-20,
Intel Core i7-8700,357.04,6,3.2,4.6,65,Intel UHD Graphics 630,True,2024-01-20,
Intel Celeron 420,39.95,1,1.6,,35,,False,2024-01-20,
Intel Core i5-10600,307.87,6,3.3,4.8,65,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i7-4770K,155.86,4,3.5,3.9,84,Intel HD Graphics 4600,True,2024-01-20,
Intel Core i7-860,339.0,4,2.8,,95,,True,2024-01-20,
AMD FX-6120,58.53,6,3.5,4.1,95,,False,2024-01-20,
Intel Xeon E5-1650 V3,138.01,6,3.5,3.8,140,,True,2024-01-20,
Intel Xeon E5-2630,25.08,6,2.3,,95,,True,2024-01-20,
Intel Core i7-7700T,489.95,4,2.9,3.8,35,Intel HD Graphics 630,True,2024-01-20,
Intel Core i9-10940X,839.99,14,3.3,4.8,165,,True,2024-01-20,
Intel Core i7-870,100.0,4,2.93,,95,,True,2024-01-20,
AMD 5350,120.0,4,2.05,,25,Radeon HD 8400,False,2024-01-20,
Intel Core i7-4770S,119.0,4,3.1,,65,Intel HD Graphics 4600,True,2024-01-20,
Intel Core i7-4960X Extreme Edition,1000.0,6,3.6,4.0,130,,True,2024-01-20,
Intel Core i7-6950X,646.57,10,3.0,3.5,140,,True,2024-01-20,
AMD A10-9700,120.0,4,3.5,3.8,65,Radeon R7 (on-die),False,2024-01-20,
Intel Core i9-9900KS,1890.0,8,4.0,5.0,127,Intel UHD Graphics 630,True,2024-01-20,
Intel Pentium G4400,85.0,2,3.3,,54,Intel HD Graphics 510,False,2024-01-20,
Intel Core i7-9700F,395.34,8,3.0,4.7,65,,False,2024-01-20,
Intel Xeon E5-2683 V4,1969.95,16,2.1,3.0,120,,True,2024-01-20,
Intel Core i5-2400S,70.0,4,2.5,,65,Intel HD Graphics 2000,False,2024-01-20,
Intel Celeron G5925,54.53,2,3.6,,58,Intel UHD Graphics 610,False,2024-01-20,
AMD FX-6100,72.8,6,3.3,,95,,False,2024-01-20,
AMD Threadripper 2970WX,1150.0,24,3.0,4.2,250,,True,2024-01-20,
Intel Core i3-2120,125.0,2,3.3,,65,Intel HD Graphics 2000,True,2024-01-20,
Intel Core i7-9700,305.86,8,3.0,4.7,65,Intel HD Graphics 630,False,2024-01-20,
AMD FX-8370,241.98,8,4.0,4.3,125,,False,2024-01-20,
Intel Xeon E5-2667 V3,981.07,8,3.2,3.6,135,,True,2024-01-20,
AMD A6-6400K,75.0,2,3.9,,65,Radeon HD 8470D,False,2024-01-20,
Intel Core i5-6402P,80.0,4,2.8,3.4,65,Intel HD Graphics 510,False,2024-01-20,
Intel Core i5-11600,218.68,6,2.8,4.8,65,Intel UHD Graphics 750,True,2024-01-20,
AMD A4-6300,46.79,2,3.7,3.9,65,Radeon HD 8370D,False,2024-01-20,
Intel Xeon E5-2680,81.56,8,2.7,3.5,130,,True,2024-01-20,
Intel Core i7-4820K,120.0,4,3.7,3.9,130,,True,2024-01-20,
Intel Core i7-7740X,404.06,4,4.3,4.5,112,,True,2024-01-20,
Intel Core i7-3930K,285.0,6,3.2,,130,,True,2024-01-20,
Intel Core i7-7700,329.95,4,3.6,4.2,65,Intel HD Graphics 630,True,2024-01-20,
Intel Celeron G3900,39.95,2,2.8,,51,Intel HD Graphics 510,False,2024-01-20,
Intel Pentium E5700,19.98,2,3.0,,65,,False,2024-01-20,
Intel Core i7-6800K,115.0,6,3.4,3.6,140,,True,2024-01-20,
Intel Core i5-4690,78.0,4,3.5,3.9,84,Intel HD Graphics 4600,False,2024-01-20,
Intel Core i3-6100,100.0,2,3.7,,51,Intel HD Graphics 530,True,2024-01-20,
Intel Core i7-6950X,525.0,10,3.0,3.5,140,,True,2024-01-20,
Intel Core i5-10500,179.37,6,3.1,4.5,65,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i3-10305,84.99,4,3.8,4.5,65,Intel UHD Graphics 630,True,2024-01-20,
AMD Ryzen 7 1800X,295.0,8,3.6,4.0,95,,True,2024-01-20,
Intel Core i9-10900F,290.49,10,2.8,5.2,65,,True,2024-01-20,
Intel Core i7-8700K,305.97,6,3.7,4.7,95,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i7-14700F,359.99,20,2.1,5.4,65,,True,2024-01-20,
Intel Xeon E5-2660 V4,63.53,14,2.0,3.2,105,,True,2024-01-20,
AMD A6-7400K,89.98,2,3.5,3.9,65,Radeon R5 (on die),False,2024-01-20,
Intel Core i7-2600K,110.0,4,3.4,,95,Intel HD Graphics 3000,True,2024-01-20,
AMD Threadripper 1920X,270.0,12,3.5,4.0,180,,True,2024-01-20,
Intel Xeon E5-2680 V4,1975.0,14,2.4,3.3,120,,True,2024-01-20,
Intel Celeron G5900,45.84,2,3.4,,58,Intel UHD Graphics 610,False,2024-01-20,
Intel Xeon E5-1650 V4,30.77,6,3.6,4.0,140,,True,2024-01-20,
Intel Core i3-7350K,55.99,2,4.2,,60,Intel HD Graphics 630,True,2024-01-20,
Intel Xeon E5-2699 V4,362.6,22,2.2,3.6,145,,True,2024-01-20,
AMD Threadripper 1950X,850.88,16,3.4,4.0,180,,True,2024-01-20,
AMD Ryzen 3 3300X,136.56,4,3.8,4.3,65,,True,2024-01-20,
AMD Ryzen 5 1400,110.0,4,3.2,3.4,65,,True,2024-01-20,
Intel Core i7-9700KF,300.0,8,3.6,4.9,95,,False,2024-01-20,
Intel Core i5-9600KF,210.12,6,3.7,4.6,95,,False,2024-01-20,
AMD Ryzen 7 3800XT,407.95,8,3.9,4.7,105,,True,2024-01-20,
AMD Ryzen 5 1500X,225.0,4,3.5,3.7,65,,True,2024-01-20,
Intel Core i3-4130,43.0,2,3.4,,54,Intel HD Graphics 4400,True,2024-01-20,
Intel Core i5-3570K,85.0,4,3.4,,77,Intel HD Graphics 4000,False,2024-01-20,
AMD Ryzen 3 1200 (14nm),105.0,4,3.1,3.4,65,,False,2024-01-20,
Intel Core i9-10980XE,1200.0,18,3.0,4.8,165,,True,2024-01-20,
Intel Core i7-4790K,225.0,4,4.0,4.4,88,Intel HD Graphics 4600,True,2024-01-20,
Intel Core i5-12600,239.99,6,3.3,4.8,65,Intel UHD Graphics 770,True,2024-01-20,
Intel Celeron G4900,48.59,2,3.1,,65,Intel UHD Graphics 610,False,2024-01-20,
Intel Core i3-4150,48.0,2,3.5,,54,Intel HD Graphics 4400,True,2024-01-20,
Intel Core i3-7100,85.72,2,3.9,,51,Intel HD Graphics 630,True,2024-01-20,
Intel Core i5-4570,104.54,4,3.2,,84,Intel HD Graphics 4600,False,2024-01-20,
Intel Core i5-4670K,140.05,4,3.4,,84,Intel HD Graphics 4600,False,2024-01-20,
Intel Pentium Gold G7400,120.12,2,3.7,,46,Intel UHD Graphics 710,True,2024-01-20,
Intel Core i9-9900K,954.81,8,3.6,5.0,95,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i9-11900,288.42,8,2.5,5.2,65,Intel UHD Graphics 750,True,2024-01-20,
Intel Core i7-6900K,160.0,8,3.2,3.7,140,,True,2024-01-20,
Intel Core i5-4440,100.0,4,3.1,3.3,84,Intel HD Graphics 4600,False,2024-01-20,
Intel Core i9-14900,569.99,24,2.0,5.6,65,Intel UHD Graphics 770,True,2024-01-20,
Intel Core i9-10900,319.37,10,2.8,5.2,65,Intel UHD Graphics 630,True,2024-01-20,
AMD Athlon II X2 240,29.48,2,2.8,,65,,False,2024-01-20,
AMD Threadripper 2990WX,2500.0,32,3.0,4.2,250,,True,2024-01-20,
Intel Xeon E5-2687W V4,1795.69,12,3.0,3.5,160,,True,2024-01-20,
Intel Celeron G440,30.0,1,1.6,,35,Intel HD Graphics,False,2024-01-20,
Intel Core i3-9100,145.0,4,3.6,4.2,65,Intel UHD Graphics 630,False,2024-01-20,
Intel Core i3-2100,49.0,2,3.1,,65,Intel HD Graphics 2000,True,2024-01-20,
Intel Core i5-2500K,273.02,4,3.3,,95,Intel HD Graphics 3000,False,2024-01-20,
Intel Core i9-7960X,338.07,16,2.8,4.4,165,,True,2024-01-20,
Intel Core i9-12900,455.0,16,2.4,5.1,65,Intel UHD Graphics 770,True,2024-01-20,
Intel Core i7-8086K,448.75,6,4.0,5.0,95,Intel UHD Graphics 630,True,2024-01-20,
Intel Pentium Gold G6400,63.5,2,4.0,,58,Intel UHD Graphics 610,True,2024-01-20,
Intel Core i3-10105,104.29,4,3.7,4.4,65,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i5-11500,181.45,6,2.7,4.6,65,Intel UHD Graphics 750,True,2024-01-20,
Intel Core i9-10900X,639.99,10,3.7,4.7,165,,True,2024-01-20,
AMD FX-8320,175.0,8,3.5,,125,,False,2024-01-20,
Intel Core i9-12900F,432.99,16,2.4,5.1,65,,True,2024-01-20,
Intel Xeon E5-2650 V4,79.0,12,2.2,2.9,105,,True,2024-01-20,
AMD Athlon X4 845,50.0,4,3.5,3.8,65,,False,2024-01-20,
Intel Core i7-14700,389.99,20,2.1,5.4,65,Intel UHD Graphics 770,True,2024-01-20,
Intel Core i5-9500,180.74,6,3.0,4.4,65,Intel UHD Graphics 630,False,2024-01-20,
Intel Core i9-9900,330.0,8,3.1,5.0,65,Intel UHD Graphics 630,True,2024-01-20,
Intel Core i7-2700K,89.0,4,3.5,,95,Intel HD Graphics 3000,True,2024-01-20,
Intel Core 2 Duo E8400,27.55,2,3.0,,65,,False,2024-01-20,
Intel Core i5-8400,249.95,6,2.8,4.0,65,Intel UHD Graphics 630,False,2024-01-20,
Intel Core i5-7600,124.98,4,3.5,4.1,65,Intel HD Graphics 630,False,2024-01-20,
Intel Core i9-7980XE,1249.95,18,2.6,4.4,165,,True,2024-02-20,
AMD A6-7400K,89.98,2,3.5,3.9,65,Radeon R5 (on die),False,2024-02-20,
Intel Core 2 Extreme QX9650,152.52,4,3.0,,130,,False,2024-02-20,
AMD A8-5600K,249.99,4,3.6,,100,Radeon HD 7560D,False,2024-02-20,
AMD Athlon II X4 630,52.6,4,2.8,,95,,False,2024-02-20,
Intel Core i5-760,100.0,4,2.8,,95,,False,2024-02-20,
Intel Celeron G1610,37.0,2,2.6,,55,Intel HD Graphics,False,2024-02-20,
Intel Core i7-5930K,529.95,6,3.5,3.7,140,,True,2024-02-20,
Intel Pentium E6600,50.0,2,3.06,,65,,False,2024-02-20,
Intel Core i3-6100,98.95,2,3.7,,51,Intel HD Graphics 530,True,2024-02-20,
Intel Core i3-2120T,60.0,2,2.6,,35,Intel HD Graphics 2000,True,2024-02-20,
Intel Xeon E3-1220 V3,106.3,4,3.1,3.5,80,,False,2024-02-20,
Intel Core i7-3970X Extreme Edition,216.93,6,3.5,,150,,True,2024-02-20,
Intel Core i3-6098P,59.0,2,3.6,,54,Intel HD Graphics 510,True,2024-02-20,
Intel Core i9-9960X,998.95,16,3.1,4.4,165,,True,2024-02-20,
Intel Core i5-650,100.0,2,3.2,,73,Intel HD Graphics,True,2024-02-20,
Intel Xeon E5-1660 V2,189.95,6,3.7,4.0,130,,True,2024-02-20,
Intel Xeon E3-1230 V3,315.86,4,3.3,3.7,80,,True,2024-02-20,
Intel Xeon E3-1220 V5,106.15,4,3.0,3.5,80,,False,2024-02-20,
Intel Core i5-4670S,534.0,4,3.1,3.8,65,Intel HD Graphics 4600,False,2024-02-20,
AMD A10-7700K,132.86,4,3.4,3.8,95,Radeon R7 (on-die),False,2024-02-20,
AMD FX-8350,253.24,8,4.0,,125,,False,2024-02-20,
Intel Core i7-930,257.27,4,2.8,,130,,True,2024-02-20,
AMD A10-6700,112.76,4,3.7,,65,Radeon HD 8670D,False,2024-02-20,
Intel Core i3-4130T,60.0,2,2.9,,35,Intel HD Graphics 4400,True,2024-02-20,
Intel Core i5-8500,175.0,6,3.0,4.1,65,Intel UHD Graphics 630,False,2024-02-20,
Intel Xeon E5-2630 V4,335.07,10,2.2,3.1,85,,True,2024-02-20,
Intel Core 2 Quad Q6600,94.97,4,2.4,,100,,False,2024-02-20,
Intel Xeon E-2274G,1026.0,4,4.0,4.9,83,Intel HD Graphics P630,True,2024-02-20,
Intel Xeon E5-2620 V4,429.95,8,2.1,3.0,85,,True,2024-02-20,
Intel Core i7-7700T,380.0,4,2.9,3.8,35,Intel HD Graphics 630,True,2024-02-20,
Intel Pentium Gold G6405,89.18,2,4.1,,58,Intel UHD Graphics 610,True,2024-02-20,
Intel Core 2 Duo E6400,34.94,2,2.13,,65,,False,2024-02-20,
Intel Core i3-3250,64.0,2,3.5,,55,Intel HD Graphics 2500,True,2024-02-20,
Intel Core 2 Duo E7600,204.33,2,3.06,,65,,False,2024-02-20,
Intel Core i3-540,90.0,2,3.06,,73,Intel HD Graphics,True,2024-02-20,
Intel Xeon E-2286G,826.99,6,4.0,4.9,95,Intel HD Graphics P630,True,2024-02-20,
Intel Celeron 440,34.99,1,2.0,,35,,False,2024-02-20,
AMD Phenom II X4 820,56.64,4,2.8,,95,,False,2024-02-20,
AMD A12-9800E,138.02,4,3.1,3.8,35,Radeon R7 (on-die),False,2024-02-20,
Intel Xeon E3-1275 V2,374.0,4,3.5,,77,Intel HD Graphics P4000,True,2024-02-20,
